,Age,Gender,Race
2874,21.0,1.0,1.0
2875,22.0,1.0,1.0
2876,21.0,1.0,1.0
2877,21.0,1.0,1.0
2878,21.0,1.0,1.0
2879,21.0,1.0,1.0
2880,20.0,1.0,1.0
2881,21.0,1.0,1.0
2882,21.0,1.0,1.0
2883,21.0,1.0,1.0
2884,22.0,1.0,1.0
2885,21.0,1.0,1.0
2886,21.0,1.0,1.0
2887,21.0,1.0,1.0
2888,22.0,1.0,1.0
2889,22.0,1.0,1.0
2890,21.0,1.0,1.0
2891,21.0,1.0,1.0
2892,21.0,1.0,1.0
2893,22.0,1.0,1.0
2894,21.0,1.0,1.0
2895,21.0,1.0,1.0
2896,20.0,1.0,1.0
2897,21.0,1.0,1.0
2898,21.0,1.0,1.0
2899,20.0,1.0,1.0
2900,22.0,1.0,1.0
2901,21.0,1.0,1.0
2902,22.0,1.0,1.0
2903,22.0,1.0,1.0
2904,21.0,1.0,1.0
2905,21.0,1.0,1.0
2906,21.0,1.0,1.0
2907,21.0,1.0,1.0
2908,21.0,1.0,1.0
2909,20.0,1.0,1.0
2910,21.0,1.0,1.0
2911,21.0,1.0,1.0
2912,22.0,1.0,1.0
2913,21.0,1.0,1.0
2914,21.0,1.0,1.0
2915,22.0,1.0,1.0
2916,21.0,1.0,1.0
2917,22.0,1.0,1.0
2918,21.0,1.0,1.0
2919,21.0,1.0,1.0
2920,22.0,1.0,1.0
2921,21.0,1.0,1.0
2922,21.0,1.0,1.0
2923,22.0,1.0,1.0
2924,21.0,1.0,1.0
2925,21.0,1.0,1.0
2926,21.0,1.0,1.0
2927,22.0,1.0,1.0
2928,21.0,1.0,1.0
2929,21.0,1.0,1.0
2930,22.0,1.0,1.0
2931,21.0,1.0,1.0
2932,21.0,1.0,1.0
2933,21.0,1.0,1.0
2934,21.0,1.0,1.0
2935,22.0,1.0,1.0
2936,21.0,1.0,1.0
2937,21.0,1.0,1.0
2938,22.0,1.0,1.0
2939,21.0,1.0,1.0
2940,22.0,1.0,1.0
2941,22.0,1.0,1.0
2942,22.0,1.0,1.0
2943,21.0,1.0,1.0
2944,21.0,1.0,1.0
2945,21.0,1.0,1.0
2946,21.0,1.0,1.0
2947,22.0,1.0,1.0
2948,22.0,1.0,1.0
2949,20.0,1.0,1.0
2950,21.0,1.0,1.0
2951,21.0,1.0,1.0
2952,21.0,1.0,1.0
2953,21.0,1.0,1.0
2954,22.0,1.0,1.0
2955,21.0,1.0,1.0
2956,21.0,1.0,1.0
2957,22.0,1.0,1.0
2958,21.0,1.0,1.0
2959,22.0,1.0,1.0
2960,21.0,1.0,1.0
2961,21.0,1.0,1.0
2962,21.0,1.0,1.0
2963,22.0,1.0,1.0
2964,22.0,1.0,1.0
2965,22.0,1.0,1.0
2966,21.0,1.0,1.0
2967,22.0,1.0,1.0
2968,21.0,1.0,1.0
2969,21.0,1.0,1.0
2970,22.0,1.0,1.0
2971,21.0,1.0,1.0
2972,22.0,1.0,1.0
2973,21.0,1.0,1.0
2974,21.0,1.0,1.0
2975,22.0,1.0,1.0
2976,21.0,1.0,1.0
2977,21.0,1.0,1.0
2978,22.0,1.0,1.0
2979,21.0,1.0,1.0
2980,21.0,1.0,1.0
2981,22.0,1.0,1.0
2982,21.0,1.0,1.0
2983,21.0,1.0,1.0
2984,22.0,1.0,1.0
2985,22.0,1.0,1.0
2986,21.0,1.0,1.0
2987,21.0,1.0,1.0
2988,21.0,1.0,1.0
2989,21.0,1.0,1.0
2990,21.0,1.0,1.0
2991,22.0,1.0,1.0
2992,22.0,1.0,1.0
2993,20.0,1.0,1.0
2994,22.0,1.0,1.0
2995,21.0,1.0,1.0
2996,22.0,1.0,1.0
2997,21.0,1.0,1.0
2998,22.0,1.0,1.0
2999,22.0,1.0,1.0
3000,22.0,1.0,1.0
3001,22.0,1.0,1.0
3002,21.0,1.0,1.0
3003,21.0,1.0,1.0
3004,21.0,1.0,1.0
3005,21.0,1.0,1.0
3006,21.0,1.0,1.0
3007,22.0,1.0,1.0
3008,21.0,1.0,1.0
3009,22.0,1.0,1.0
3010,22.0,1.0,1.0
3011,22.0,1.0,1.0
3012,21.0,1.0,1.0
3013,22.0,1.0,1.0
3014,22.0,1.0,1.0
3015,20.0,1.0,1.0
3016,21.0,1.0,1.0
3017,21.0,1.0,1.0
3018,21.0,1.0,1.0
3019,20.0,1.0,1.0
3020,21.0,1.0,1.0
3021,21.0,1.0,1.0
3022,22.0,1.0,1.0
3023,21.0,1.0,1.0
3024,21.0,1.0,1.0
3025,21.0,1.0,1.0
3026,20.0,1.0,1.0
3027,22.0,1.0,1.0
3028,20.0,1.0,1.0
3029,21.0,1.0,1.0
3030,21.0,1.0,1.0
3031,21.0,1.0,1.0
3032,22.0,1.0,1.0
3033,20.0,1.0,1.0
3034,21.0,1.0,1.0
3035,22.0,1.0,1.0
3036,21.0,1.0,1.0
3037,22.0,1.0,1.0
3038,22.0,1.0,1.0
3039,20.0,1.0,1.0
3040,21.0,1.0,1.0
3041,22.0,1.0,1.0
3042,21.0,1.0,1.0
3043,21.0,1.0,1.0
3044,21.0,1.0,1.0
3045,21.0,1.0,1.0
3046,21.0,1.0,1.0
3047,22.0,1.0,1.0
3048,21.0,1.0,1.0
3049,22.0,1.0,1.0
3050,21.0,1.0,1.0
3051,22.0,1.0,1.0
3052,21.0,1.0,1.0
3053,21.0,1.0,1.0
3054,21.0,1.0,1.0
3055,21.0,1.0,1.0
3056,22.0,1.0,1.0
3057,22.0,1.0,1.0
3058,22.0,1.0,1.0
3059,20.0,1.0,1.0
3060,21.0,1.0,1.0
3061,21.0,1.0,1.0
3062,22.0,1.0,1.0
3063,22.0,1.0,1.0
3064,22.0,1.0,1.0
3065,21.0,1.0,1.0
3066,21.0,1.0,1.0
3067,22.0,1.0,1.0
3068,21.0,1.0,1.0
3069,21.0,1.0,1.0
3070,22.0,1.0,1.0
3071,22.0,1.0,1.0
3072,21.0,1.0,1.0
3073,21.0,1.0,1.0
3074,21.0,1.0,1.0
3075,22.0,1.0,1.0
3076,21.0,1.0,1.0
3077,22.0,1.0,1.0
3078,22.0,1.0,1.0
3079,21.0,1.0,1.0
3080,21.0,1.0,1.0
3081,21.0,1.0,1.0
3082,21.0,1.0,1.0
3083,21.0,1.0,1.0
3084,22.0,1.0,1.0
3085,22.0,1.0,1.0
3086,21.0,1.0,1.0
3087,22.0,1.0,1.0
3088,20.0,1.0,1.0
3089,21.0,1.0,1.0
3090,21.0,1.0,1.0
3091,21.0,1.0,1.0
3092,22.0,1.0,1.0
3093,21.0,1.0,1.0
3094,21.0,1.0,1.0
3095,22.0,1.0,1.0
3096,21.0,1.0,1.0
3097,22.0,1.0,1.0
3098,21.0,1.0,1.0
3099,21.0,1.0,1.0
3100,21.0,1.0,1.0
3101,21.0,1.0,1.0
3102,22.0,1.0,1.0
3103,22.0,1.0,1.0
3104,22.0,1.0,1.0
3105,20.0,1.0,1.0
3106,21.0,1.0,1.0
3107,22.0,1.0,1.0
3108,22.0,1.0,1.0
3109,22.0,1.0,1.0
3110,21.0,1.0,1.0
3111,22.0,1.0,1.0
3112,22.0,1.0,1.0
3113,21.0,1.0,1.0
3114,20.0,1.0,1.0
3115,22.0,1.0,1.0
3116,21.0,1.0,1.0
3117,22.0,1.0,1.0
3118,22.0,1.0,1.0
3119,21.0,1.0,1.0
3120,21.0,1.0,2.0
3121,22.0,1.0,2.0
3122,22.0,1.0,2.0
3123,21.0,1.0,2.0
3124,21.0,1.0,2.0
3125,22.0,1.0,2.0
3126,21.0,1.0,2.0
3127,21.0,1.0,2.0
3128,20.0,1.0,2.0
3129,21.0,1.0,2.0
3130,21.0,1.0,2.0
3131,21.0,1.0,2.0
3132,22.0,1.0,2.0
3133,21.0,1.0,2.0
3134,21.0,1.0,2.0
3135,21.0,1.0,2.0
3136,21.0,1.0,2.0
3137,22.0,1.0,2.0
3138,22.0,1.0,2.0
3139,21.0,1.0,2.0
3140,21.0,1.0,2.0
3141,20.0,1.0,2.0
3142,21.0,1.0,2.0
3143,22.0,1.0,2.0
3144,21.0,1.0,2.0
3145,21.0,1.0,2.0
3146,21.0,1.0,2.0
3147,21.0,1.0,2.0
3148,22.0,1.0,2.0
3149,21.0,1.0,2.0
3150,21.0,1.0,2.0
3151,21.0,1.0,2.0
3152,21.0,1.0,2.0
3153,21.0,1.0,2.0
3154,21.0,1.0,2.0
3155,22.0,1.0,2.0
3156,22.0,1.0,2.0
3157,21.0,1.0,2.0
3158,21.0,1.0,2.0
3159,21.0,1.0,2.0
3160,22.0,1.0,2.0
3161,21.0,1.0,2.0
3162,21.0,1.0,2.0
3163,21.0,1.0,2.0
3164,22.0,1.0,2.0
3165,22.0,1.0,2.0
3166,21.0,1.0,2.0
3167,21.0,1.0,2.0
3168,21.0,1.0,2.0
3169,22.0,1.0,2.0
3170,21.0,1.0,2.0
3171,21.0,1.0,2.0
3172,22.0,1.0,2.0
3173,21.0,1.0,2.0
3174,22.0,1.0,2.0
3175,22.0,1.0,2.0
3176,22.0,1.0,2.0
3177,22.0,1.0,2.0
3178,22.0,1.0,2.0
3179,22.0,1.0,2.0
3180,21.0,1.0,2.0
3181,21.0,1.0,2.0
3182,21.0,1.0,2.0
3183,22.0,1.0,2.0
3184,21.0,1.0,2.0
3185,21.0,1.0,2.0
3186,22.0,1.0,2.0
3187,21.0,1.0,2.0
3188,21.0,1.0,2.0
3189,21.0,1.0,2.0
3190,21.0,1.0,2.0
3191,22.0,1.0,3.0
3192,21.0,1.0,3.0
3193,21.0,1.0,3.0
3194,22.0,1.0,3.0
3195,21.0,1.0,3.0
3196,22.0,1.0,3.0
3197,22.0,1.0,3.0
3198,21.0,1.0,3.0
3199,21.0,1.0,3.0
3200,21.0,1.0,3.0
3201,21.0,1.0,3.0
3202,22.0,1.0,3.0
3203,21.0,1.0,3.0
3204,22.0,1.0,3.0
3205,20.0,1.0,3.0
3206,20.0,1.0,3.0
3207,21.0,1.0,3.0
3208,22.0,1.0,3.0
3209,22.0,1.0,3.0
3210,22.0,1.0,3.0
3211,22.0,1.0,3.0
3212,21.0,1.0,3.0
3213,22.0,1.0,4.0
3214,22.0,1.0,4.0
3215,21.0,1.0,4.0
3216,21.0,1.0,4.0
3217,21.0,1.0,4.0
3218,21.0,1.0,4.0
3219,21.0,1.0,4.0
3220,22.0,1.0,5.0
3221,22.0,1.0,5.0
3222,22.0,1.0,5.0
3223,21.0,1.0,5.0
3224,22.0,2.0,1.0
3225,21.0,2.0,1.0
3226,21.0,2.0,1.0
3227,21.0,2.0,1.0
3228,21.0,2.0,1.0
3229,21.0,2.0,1.0
3230,22.0,2.0,1.0
3231,21.0,2.0,1.0
3232,22.0,2.0,1.0
3233,21.0,2.0,1.0
3234,21.0,2.0,1.0
3235,22.0,2.0,1.0
3236,20.0,2.0,1.0
3237,21.0,2.0,1.0
3238,22.0,2.0,1.0
3239,22.0,2.0,1.0
3240,21.0,2.0,1.0
3241,21.0,2.0,1.0
3242,21.0,2.0,1.0
3243,21.0,2.0,1.0
3244,21.0,2.0,1.0
3245,21.0,2.0,1.0
3246,22.0,2.0,1.0
3247,22.0,2.0,1.0
3248,22.0,2.0,1.0
3249,22.0,2.0,1.0
3250,21.0,2.0,1.0
3251,21.0,2.0,1.0
3252,22.0,2.0,1.0
3253,21.0,2.0,1.0
3254,21.0,2.0,1.0
3255,21.0,2.0,1.0
3256,21.0,2.0,1.0
3257,21.0,2.0,1.0
3258,22.0,2.0,1.0
3259,21.0,2.0,1.0
3260,21.0,2.0,1.0
3261,21.0,2.0,1.0
3262,20.0,2.0,1.0
3263,21.0,2.0,1.0
3264,21.0,2.0,1.0
3265,22.0,2.0,1.0
3266,22.0,2.0,1.0
3267,21.0,2.0,1.0
3268,21.0,2.0,1.0
3269,21.0,2.0,1.0
3270,21.0,2.0,1.0
3271,21.0,2.0,1.0
3272,21.0,2.0,1.0
3273,22.0,2.0,1.0
3274,21.0,2.0,1.0
3275,21.0,2.0,1.0
3276,21.0,2.0,1.0
3277,21.0,2.0,1.0
3278,21.0,2.0,1.0
3279,21.0,2.0,1.0
3280,21.0,2.0,1.0
3281,21.0,2.0,1.0
3282,21.0,2.0,1.0
3283,22.0,2.0,1.0
3284,21.0,2.0,1.0
3285,22.0,2.0,1.0
3286,21.0,2.0,1.0
3287,21.0,2.0,1.0
3288,21.0,2.0,1.0
3289,22.0,2.0,1.0
3290,22.0,2.0,1.0
3291,22.0,2.0,1.0
3292,21.0,2.0,1.0
3293,21.0,2.0,1.0
3294,21.0,2.0,1.0
3295,22.0,2.0,1.0
3296,21.0,2.0,1.0
3297,22.0,2.0,1.0
3298,21.0,2.0,1.0
3299,21.0,2.0,1.0
3300,22.0,2.0,1.0
3301,21.0,2.0,1.0
3302,21.0,2.0,1.0
3303,22.0,2.0,1.0
3304,21.0,2.0,1.0
3305,22.0,2.0,1.0
3306,21.0,2.0,1.0
3307,22.0,2.0,1.0
3308,21.0,2.0,1.0
3309,21.0,2.0,1.0
3310,22.0,2.0,1.0
3311,21.0,2.0,1.0
3312,21.0,2.0,1.0
3313,22.0,2.0,1.0
3314,21.0,2.0,1.0
3315,21.0,2.0,1.0
3316,21.0,2.0,1.0
3317,20.0,2.0,1.0
3318,22.0,2.0,1.0
3319,21.0,2.0,1.0
3320,22.0,2.0,1.0
3321,21.0,2.0,1.0
3322,21.0,2.0,1.0
3323,22.0,2.0,1.0
3324,22.0,2.0,1.0
3325,21.0,2.0,1.0
3326,21.0,2.0,1.0
3327,22.0,2.0,1.0
3328,21.0,2.0,1.0
3329,22.0,2.0,1.0
3330,22.0,2.0,1.0
3331,22.0,2.0,1.0
3332,21.0,2.0,1.0
3333,21.0,2.0,1.0
3334,21.0,2.0,1.0
3335,21.0,2.0,1.0
3336,21.0,2.0,1.0
3337,21.0,2.0,1.0
3338,21.0,2.0,1.0
3339,20.0,2.0,1.0
3340,22.0,2.0,1.0
3341,21.0,2.0,1.0
3342,21.0,2.0,1.0
3343,22.0,2.0,1.0
3344,22.0,2.0,1.0
3345,21.0,2.0,1.0
3346,22.0,2.0,1.0
3347,22.0,2.0,1.0
3348,21.0,2.0,1.0
3349,21.0,2.0,1.0
3350,22.0,2.0,1.0
3351,21.0,2.0,1.0
3352,21.0,2.0,1.0
3353,22.0,2.0,1.0
3354,22.0,2.0,1.0
3355,21.0,2.0,1.0
3356,21.0,2.0,1.0
3357,21.0,2.0,1.0
3358,22.0,2.0,1.0
3359,21.0,2.0,1.0
3360,20.0,2.0,1.0
3361,21.0,2.0,1.0
3362,21.0,2.0,1.0
3363,22.0,2.0,1.0
3364,21.0,2.0,1.0
3365,21.0,2.0,1.0
3366,20.0,2.0,1.0
3367,21.0,2.0,1.0
3368,21.0,2.0,1.0
3369,21.0,2.0,1.0
3370,22.0,2.0,1.0
3371,22.0,2.0,1.0
3372,21.0,2.0,1.0
3373,21.0,2.0,1.0
3374,22.0,2.0,1.0
3375,21.0,2.0,1.0
3376,21.0,2.0,1.0
3377,22.0,2.0,1.0
3378,21.0,2.0,1.0
3379,21.0,2.0,1.0
3380,22.0,2.0,1.0
3381,22.0,2.0,1.0
3382,21.0,2.0,1.0
3383,21.0,2.0,1.0
3384,21.0,2.0,1.0
3385,21.0,2.0,1.0
3386,22.0,2.0,1.0
3387,22.0,2.0,1.0
3388,21.0,2.0,1.0
3389,20.0,2.0,1.0
3390,21.0,2.0,1.0
3391,21.0,2.0,1.0
3392,21.0,2.0,1.0
3393,22.0,2.0,1.0
3394,21.0,2.0,1.0
3395,21.0,2.0,1.0
3396,21.0,2.0,1.0
3397,22.0,2.0,1.0
3398,22.0,2.0,1.0
3399,22.0,2.0,1.0
3400,21.0,2.0,1.0
3401,20.0,2.0,1.0
3402,21.0,2.0,1.0
3403,21.0,2.0,1.0
3404,21.0,2.0,1.0
3405,21.0,2.0,1.0
3406,22.0,2.0,1.0
3407,22.0,2.0,1.0
3408,21.0,2.0,1.0
3409,22.0,2.0,1.0
3410,21.0,2.0,1.0
3411,21.0,2.0,1.0
3412,21.0,2.0,1.0
3413,21.0,2.0,1.0
3414,21.0,2.0,1.0
3415,21.0,2.0,1.0
3416,21.0,2.0,1.0
3417,21.0,2.0,1.0
3418,22.0,2.0,1.0
3419,22.0,2.0,1.0
3420,22.0,2.0,1.0
3421,21.0,2.0,1.0
3422,21.0,2.0,1.0
3423,21.0,2.0,1.0
3424,21.0,2.0,1.0
3425,21.0,2.0,1.0
3426,21.0,2.0,1.0
3427,21.0,2.0,1.0
3428,22.0,2.0,1.0
3429,21.0,2.0,1.0
3430,21.0,2.0,1.0
3431,21.0,2.0,1.0
3432,20.0,2.0,1.0
3433,21.0,2.0,1.0
3434,22.0,2.0,1.0
3435,21.0,2.0,1.0
3436,20.0,2.0,1.0
3437,22.0,2.0,1.0
3438,21.0,2.0,1.0
3439,21.0,2.0,1.0
3440,22.0,2.0,1.0
3441,21.0,2.0,1.0
3442,22.0,2.0,1.0
3443,21.0,2.0,1.0
3444,21.0,2.0,1.0
3445,20.0,2.0,1.0
3446,21.0,2.0,1.0
3447,21.0,2.0,1.0
3448,22.0,2.0,1.0
3449,21.0,2.0,1.0
3450,22.0,2.0,1.0
3451,20.0,2.0,1.0
3452,21.0,2.0,1.0
3453,22.0,2.0,1.0
3454,22.0,2.0,1.0
3455,21.0,2.0,1.0
3456,21.0,2.0,1.0
3457,21.0,2.0,1.0
3458,22.0,2.0,1.0
3459,22.0,2.0,1.0
3460,21.0,2.0,1.0
3461,21.0,2.0,1.0
3462,21.0,2.0,1.0
3463,20.0,2.0,1.0
3464,21.0,2.0,1.0
3465,21.0,2.0,1.0
3466,21.0,2.0,1.0
3467,21.0,2.0,1.0
3468,22.0,2.0,1.0
3469,20.0,2.0,1.0
3470,22.0,2.0,1.0
3471,21.0,2.0,1.0
3472,22.0,2.0,1.0
3473,21.0,2.0,1.0
3474,22.0,2.0,1.0
3475,21.0,2.0,1.0
3476,22.0,2.0,1.0
3477,21.0,2.0,1.0
3478,21.0,2.0,1.0
3479,22.0,2.0,1.0
3480,21.0,2.0,1.0
3481,21.0,2.0,1.0
3482,21.0,2.0,1.0
3483,22.0,2.0,1.0
3484,21.0,2.0,1.0
3485,21.0,2.0,1.0
3486,22.0,2.0,1.0
3487,21.0,2.0,1.0
3488,21.0,2.0,1.0
3489,21.0,2.0,1.0
3490,22.0,2.0,1.0
3491,21.0,2.0,1.0
3492,22.0,2.0,1.0
3493,21.0,2.0,1.0
3494,21.0,2.0,1.0
3495,21.0,2.0,1.0
3496,22.0,2.0,1.0
3497,22.0,2.0,1.0
3498,21.0,2.0,1.0
3499,22.0,2.0,1.0
3500,21.0,2.0,1.0
3501,21.0,2.0,1.0
3502,22.0,2.0,1.0
3503,21.0,2.0,1.0
3504,22.0,2.0,1.0
3505,21.0,2.0,1.0
3506,22.0,2.0,1.0
3507,21.0,2.0,1.0
3508,20.0,2.0,1.0
3509,22.0,2.0,1.0
3510,21.0,2.0,1.0
3511,21.0,2.0,1.0
3512,21.0,2.0,1.0
3513,21.0,2.0,1.0
3514,21.0,2.0,1.0
3515,20.0,2.0,1.0
3516,21.0,2.0,1.0
3517,22.0,2.0,1.0
3518,21.0,2.0,1.0
3519,21.0,2.0,1.0
3520,22.0,2.0,1.0
3521,22.0,2.0,1.0
3522,22.0,2.0,1.0
3523,21.0,2.0,1.0
3524,22.0,2.0,1.0
3525,22.0,2.0,1.0
3526,22.0,2.0,1.0
3527,22.0,2.0,1.0
3528,21.0,2.0,1.0
3529,21.0,2.0,1.0
3530,20.0,2.0,1.0
3531,21.0,2.0,1.0
3532,20.0,2.0,1.0
3533,21.0,2.0,1.0
3534,21.0,2.0,1.0
3535,21.0,2.0,1.0
3536,22.0,2.0,1.0
3537,21.0,2.0,1.0
3538,22.0,2.0,1.0
3539,22.0,2.0,1.0
3540,21.0,2.0,1.0
3541,21.0,2.0,1.0
3542,21.0,2.0,1.0
3543,22.0,2.0,1.0
3544,21.0,2.0,1.0
3545,21.0,2.0,1.0
3546,21.0,2.0,1.0
3547,21.0,2.0,1.0
3548,21.0,2.0,1.0
3549,21.0,2.0,1.0
3550,22.0,2.0,1.0
3551,21.0,2.0,1.0
3552,21.0,2.0,1.0
3553,20.0,2.0,1.0
3554,22.0,2.0,1.0
3555,21.0,2.0,1.0
3556,21.0,2.0,1.0
3557,20.0,2.0,1.0
3558,22.0,2.0,1.0
3559,22.0,2.0,1.0
3560,21.0,2.0,1.0
3561,22.0,2.0,1.0
3562,22.0,2.0,1.0
3563,20.0,2.0,1.0
3564,20.0,2.0,1.0
3565,21.0,2.0,1.0
3566,22.0,2.0,1.0
3567,21.0,2.0,1.0
3568,21.0,2.0,1.0
3569,20.0,2.0,1.0
3570,22.0,2.0,1.0
3571,21.0,2.0,1.0
3572,21.0,2.0,1.0
3573,22.0,2.0,1.0
3574,22.0,2.0,1.0
3575,21.0,2.0,1.0
3576,21.0,2.0,1.0
3577,20.0,2.0,1.0
3578,21.0,2.0,1.0
3579,21.0,2.0,1.0
3580,21.0,2.0,1.0
3581,21.0,2.0,1.0
3582,22.0,2.0,1.0
3583,21.0,2.0,1.0
3584,21.0,2.0,1.0
3585,21.0,2.0,1.0
3586,21.0,2.0,1.0
3587,22.0,2.0,1.0
3588,22.0,2.0,1.0
3589,21.0,2.0,1.0
3590,21.0,2.0,1.0
3591,21.0,2.0,1.0
3592,21.0,2.0,1.0
3593,22.0,2.0,1.0
3594,21.0,2.0,1.0
3595,22.0,2.0,1.0
3596,21.0,2.0,1.0
3597,21.0,2.0,1.0
3598,21.0,2.0,1.0
3599,22.0,2.0,1.0
3600,22.0,2.0,1.0
3601,22.0,2.0,1.0
3602,20.0,2.0,1.0
3603,21.0,2.0,1.0
3604,21.0,2.0,1.0
3605,21.0,2.0,1.0
3606,21.0,2.0,1.0
3607,20.0,2.0,1.0
3608,21.0,2.0,1.0
3609,22.0,2.0,1.0
3610,22.0,2.0,1.0
3611,21.0,2.0,1.0
3612,21.0,2.0,1.0
3613,21.0,2.0,1.0
3614,22.0,2.0,1.0
3615,22.0,2.0,1.0
3616,21.0,2.0,1.0
3617,21.0,2.0,1.0
3618,21.0,2.0,1.0
3619,22.0,2.0,1.0
3620,22.0,2.0,1.0
3621,21.0,2.0,1.0
3622,21.0,2.0,1.0
3623,21.0,2.0,1.0
3624,21.0,2.0,1.0
3625,22.0,2.0,1.0
3626,22.0,2.0,1.0
3627,21.0,2.0,1.0
3628,22.0,2.0,1.0
3629,20.0,2.0,1.0
3630,21.0,2.0,1.0
3631,20.0,2.0,1.0
3632,22.0,2.0,1.0
3633,21.0,2.0,1.0
3634,22.0,2.0,1.0
3635,21.0,2.0,1.0
3636,21.0,2.0,1.0
3637,21.0,2.0,1.0
3638,22.0,2.0,1.0
3639,22.0,2.0,1.0
3640,21.0,2.0,1.0
3641,22.0,2.0,1.0
3642,22.0,2.0,1.0
3643,20.0,2.0,1.0
3644,21.0,2.0,1.0
3645,20.0,2.0,1.0
3646,21.0,2.0,1.0
3647,22.0,2.0,1.0
3648,21.0,2.0,1.0
3649,21.0,2.0,1.0
3650,22.0,2.0,1.0
3651,22.0,2.0,1.0
3652,22.0,2.0,1.0
3653,22.0,2.0,1.0
3654,22.0,2.0,1.0
3655,20.0,2.0,1.0
3656,22.0,2.0,1.0
3657,20.0,2.0,1.0
3658,21.0,2.0,1.0
3659,22.0,2.0,1.0
3660,21.0,2.0,1.0
3661,22.0,2.0,1.0
3662,21.0,2.0,1.0
3663,21.0,2.0,1.0
3664,22.0,2.0,1.0
3665,21.0,2.0,1.0
3666,21.0,2.0,1.0
3667,22.0,2.0,1.0
3668,21.0,2.0,1.0
3669,21.0,2.0,1.0
3670,21.0,2.0,1.0
3671,20.0,2.0,1.0
3672,22.0,2.0,1.0
3673,22.0,2.0,1.0
3674,21.0,2.0,1.0
3675,22.0,2.0,1.0
3676,21.0,2.0,1.0
3677,21.0,2.0,1.0
3678,21.0,2.0,1.0
3679,22.0,2.0,1.0
3680,22.0,2.0,1.0
3681,21.0,2.0,1.0
3682,21.0,2.0,1.0
3683,21.0,2.0,1.0
3684,21.0,2.0,1.0
3685,22.0,2.0,1.0
3686,22.0,2.0,1.0
3687,22.0,2.0,1.0
3688,21.0,2.0,1.0
3689,20.0,2.0,1.0
3690,21.0,2.0,1.0
3691,22.0,2.0,1.0
3692,22.0,2.0,1.0
3693,21.0,2.0,1.0
3694,21.0,2.0,1.0
3695,20.0,2.0,1.0
3696,21.0,2.0,1.0
3697,21.0,2.0,1.0
3698,21.0,2.0,1.0
3699,22.0,2.0,1.0
3700,21.0,2.0,1.0
3701,22.0,2.0,1.0
3702,22.0,2.0,1.0
3703,21.0,2.0,1.0
3704,22.0,2.0,1.0
3705,21.0,2.0,1.0
3706,22.0,2.0,1.0
3707,21.0,2.0,1.0
3708,20.0,2.0,1.0
3709,21.0,2.0,1.0
3710,21.0,2.0,1.0
3711,22.0,2.0,1.0
3712,21.0,2.0,1.0
3713,21.0,2.0,1.0
3714,21.0,2.0,1.0
3715,21.0,2.0,1.0
3716,22.0,2.0,1.0
3717,22.0,2.0,1.0
3718,22.0,2.0,1.0
3719,21.0,2.0,1.0
3720,21.0,2.0,1.0
3721,22.0,2.0,1.0
3722,21.0,2.0,1.0
3723,22.0,2.0,1.0
3724,21.0,2.0,1.0
3725,21.0,2.0,1.0
3726,21.0,2.0,1.0
3727,21.0,2.0,1.0
3728,21.0,2.0,1.0
3729,21.0,2.0,1.0
3730,21.0,2.0,1.0
3731,22.0,2.0,1.0
3732,21.0,2.0,1.0
3733,22.0,2.0,1.0
3734,21.0,2.0,1.0
3735,21.0,2.0,1.0
3736,21.0,2.0,1.0
3737,22.0,2.0,1.0
3738,21.0,2.0,1.0
3739,21.0,2.0,1.0
3740,21.0,2.0,1.0
3741,22.0,2.0,1.0
3742,22.0,2.0,1.0
3743,22.0,2.0,1.0
3744,22.0,2.0,1.0
3745,21.0,2.0,1.0
3746,21.0,2.0,1.0
3747,21.0,2.0,1.0
3748,21.0,2.0,1.0
3749,21.0,2.0,1.0
3750,21.0,2.0,1.0
3751,21.0,2.0,1.0
3752,20.0,2.0,1.0
3753,21.0,2.0,1.0
3754,22.0,2.0,1.0
3755,21.0,2.0,1.0
3756,21.0,2.0,1.0
3757,22.0,2.0,1.0
3758,22.0,2.0,1.0
3759,22.0,2.0,1.0
3760,22.0,2.0,1.0
3761,20.0,2.0,1.0
3762,21.0,2.0,1.0
3763,21.0,2.0,1.0
3764,21.0,2.0,1.0
3765,21.0,2.0,1.0
3766,21.0,2.0,1.0
3767,21.0,2.0,1.0
3768,22.0,2.0,1.0
3769,21.0,2.0,1.0
3770,21.0,2.0,1.0
3771,20.0,2.0,1.0
3772,22.0,2.0,1.0
3773,21.0,2.0,1.0
3774,22.0,2.0,1.0
3775,21.0,2.0,1.0
3776,21.0,2.0,1.0
3777,21.0,2.0,1.0
3778,22.0,2.0,1.0
3779,22.0,2.0,1.0
3780,22.0,2.0,1.0
3781,22.0,2.0,1.0
3782,22.0,2.0,1.0
3783,22.0,2.0,1.0
3784,22.0,2.0,1.0
3785,22.0,2.0,1.0
3786,22.0,2.0,1.0
3787,21.0,2.0,1.0
3788,22.0,2.0,1.0
3789,21.0,2.0,2.0
3790,21.0,2.0,2.0
3791,21.0,2.0,2.0
3792,21.0,2.0,2.0
3793,22.0,2.0,2.0
3794,21.0,2.0,2.0
3795,21.0,2.0,2.0
3796,22.0,2.0,2.0
3797,22.0,2.0,2.0
3798,21.0,2.0,2.0
3799,21.0,2.0,2.0
3800,21.0,2.0,2.0
3801,21.0,2.0,2.0
3802,21.0,2.0,2.0
3803,21.0,2.0,2.0
3804,21.0,2.0,2.0
3805,21.0,2.0,2.0
