,Age,Gender,Race
7857,26.0,2.0,1.0
7858,26.0,2.0,1.0
7859,26.0,2.0,1.0
7860,26.0,2.0,1.0
7861,26.0,2.0,1.0
7862,26.0,2.0,1.0
7863,26.0,2.0,1.0
7864,26.0,2.0,1.0
7865,27.0,2.0,1.0
7866,26.0,2.0,1.0
7867,26.0,2.0,1.0
7868,26.0,2.0,1.0
7869,27.0,2.0,1.0
7870,27.0,2.0,1.0
7871,26.0,2.0,1.0
7872,26.0,2.0,1.0
7873,26.0,2.0,1.0
7874,26.0,2.0,1.0
7875,27.0,2.0,1.0
7876,27.0,2.0,1.0
7877,27.0,2.0,1.0
7878,26.0,2.0,1.0
7879,26.0,2.0,1.0
7880,26.0,2.0,1.0
7881,27.0,2.0,1.0
7882,27.0,2.0,1.0
7883,27.0,2.0,1.0
7884,27.0,2.0,1.0
7885,26.0,2.0,1.0
7886,26.0,2.0,1.0
7887,25.0,2.0,1.0
7888,27.0,2.0,1.0
7889,26.0,2.0,1.0
7890,26.0,2.0,1.0
7891,26.0,2.0,1.0
7892,26.0,2.0,1.0
7893,26.0,2.0,1.0
7894,26.0,2.0,1.0
7895,27.0,2.0,1.0
7896,27.0,2.0,1.0
7897,26.0,2.0,1.0
7898,27.0,2.0,1.0
7899,26.0,2.0,1.0
7900,27.0,2.0,1.0
7901,27.0,2.0,1.0
7902,27.0,2.0,1.0
7903,27.0,2.0,1.0
7904,27.0,2.0,1.0
7905,26.0,2.0,1.0
7906,26.0,2.0,1.0
7907,26.0,2.0,1.0
7908,27.0,2.0,1.0
7909,27.0,2.0,1.0
7910,26.0,2.0,1.0
7911,26.0,2.0,2.0
7912,26.0,2.0,2.0
7913,27.0,2.0,2.0
7914,26.0,2.0,2.0
7915,26.0,2.0,2.0
7916,26.0,2.0,2.0
7917,26.0,2.0,2.0
7918,27.0,2.0,2.0
7919,26.0,2.0,2.0
7920,27.0,2.0,2.0
7921,27.0,2.0,2.0
7922,26.0,2.0,2.0
7923,26.0,2.0,2.0
7924,26.0,2.0,2.0
7925,27.0,2.0,2.0
7926,27.0,2.0,2.0
7927,27.0,2.0,2.0
7928,27.0,2.0,2.0
7929,27.0,2.0,2.0
7930,27.0,2.0,2.0
7931,26.0,2.0,2.0
7932,26.0,2.0,2.0
7933,26.0,2.0,2.0
7934,27.0,2.0,2.0
7935,26.0,2.0,2.0
7936,26.0,2.0,2.0
7937,26.0,2.0,2.0
7938,26.0,2.0,2.0
7939,27.0,2.0,2.0
7940,27.0,2.0,2.0
7941,26.0,2.0,2.0
7942,26.0,2.0,2.0
7943,26.0,2.0,2.0
7944,26.0,2.0,2.0
7945,26.0,2.0,2.0
7946,27.0,2.0,2.0
7947,27.0,2.0,2.0
7948,26.0,2.0,2.0
7949,26.0,2.0,2.0
7950,27.0,2.0,2.0
7951,27.0,2.0,2.0
7952,27.0,2.0,2.0
7953,27.0,2.0,2.0
7954,27.0,2.0,2.0
7955,25.0,2.0,2.0
7956,26.0,2.0,2.0
7957,26.0,2.0,2.0
7958,26.0,2.0,2.0
7959,27.0,2.0,2.0
7960,26.0,2.0,2.0
7961,26.0,2.0,2.0
7962,26.0,2.0,2.0
7963,27.0,2.0,2.0
7964,26.0,2.0,2.0
7965,26.0,2.0,2.0
7966,27.0,2.0,2.0
7967,27.0,2.0,2.0
7968,27.0,2.0,2.0
7969,27.0,2.0,2.0
7970,26.0,2.0,2.0
7971,26.0,2.0,2.0
7972,26.0,2.0,2.0
7973,27.0,2.0,2.0
7974,26.0,2.0,2.0
7975,26.0,2.0,2.0
7976,26.0,2.0,2.0
7977,26.0,2.0,2.0
7978,26.0,2.0,2.0
7979,26.0,2.0,2.0
7980,27.0,2.0,2.0
7981,27.0,2.0,2.0
7982,26.0,2.0,2.0
7983,26.0,2.0,2.0
7984,26.0,2.0,2.0
7985,26.0,2.0,2.0
7986,26.0,2.0,2.0
7987,27.0,2.0,2.0
7988,27.0,2.0,2.0
7989,26.0,2.0,2.0
7990,26.0,2.0,2.0
7991,27.0,2.0,2.0
7992,26.0,2.0,2.0
7993,26.0,2.0,2.0
7994,27.0,2.0,2.0
7995,27.0,2.0,3.0
7996,27.0,2.0,3.0
7997,27.0,2.0,3.0
7998,26.0,2.0,3.0
7999,26.0,2.0,3.0
8000,26.0,2.0,3.0
8001,26.0,2.0,3.0
8002,27.0,2.0,3.0
8003,26.0,2.0,3.0
8004,26.0,2.0,3.0
8005,26.0,2.0,3.0
8006,26.0,2.0,3.0
8007,27.0,2.0,3.0
8008,27.0,2.0,3.0
8009,26.0,2.0,3.0
8010,26.0,2.0,3.0
8011,26.0,2.0,3.0
8012,27.0,2.0,3.0
8013,27.0,2.0,3.0
8014,27.0,2.0,3.0
8015,26.0,2.0,4.0
8016,26.0,2.0,4.0
8017,27.0,2.0,4.0
8018,26.0,2.0,4.0
8019,26.0,2.0,5.0
8020,27.0,2.0,5.0
8021,26.0,2.0,5.0
8022,27.0,2.0,5.0
8023,27.0,2.0,5.0
8024,27.0,2.0,5.0
8025,27.0,2.0,5.0
8026,26.0,2.0,5.0
8027,26.0,2.0,5.0
8028,27.0,2.0,5.0
8029,26.0,2.0,5.0
8030,26.0,2.0,5.0
8031,28.0,1.0,1.0
8032,28.0,1.0,1.0
8033,28.0,1.0,1.0
8034,28.0,1.0,1.0
8035,29.0,1.0,1.0
8036,28.0,1.0,1.0
8037,28.0,1.0,1.0
8038,28.0,1.0,1.0
8039,27.0,1.0,1.0
8040,28.0,1.0,1.0
8041,28.0,1.0,1.0
8042,29.0,1.0,1.0
8043,29.0,1.0,1.0
8044,28.0,1.0,1.0
8045,29.0,1.0,1.0
8046,28.0,1.0,1.0
8047,27.0,1.0,1.0
8048,28.0,1.0,1.0
8049,28.0,1.0,1.0
8050,29.0,1.0,1.0
8051,29.0,1.0,1.0
8052,28.0,1.0,1.0
8053,28.0,1.0,1.0
8054,28.0,1.0,1.0
8055,29.0,1.0,1.0
8056,28.0,1.0,1.0
8057,29.0,1.0,1.0
8058,29.0,1.0,1.0
8059,28.0,1.0,1.0
8060,28.0,1.0,1.0
8061,27.0,1.0,1.0
8062,27.0,1.0,1.0
8063,29.0,1.0,1.0
8064,29.0,1.0,1.0
8065,28.0,1.0,1.0
8066,28.0,1.0,1.0
8067,28.0,1.0,1.0
8068,29.0,1.0,1.0
8069,29.0,1.0,1.0
8070,27.0,1.0,1.0
8071,28.0,1.0,1.0
8072,27.0,1.0,1.0
8073,29.0,1.0,1.0
8074,27.0,1.0,1.0
8075,29.0,1.0,1.0
8076,29.0,1.0,1.0
8077,29.0,1.0,1.0
8078,28.0,1.0,1.0
8079,27.0,1.0,1.0
8080,29.0,1.0,1.0
8081,28.0,1.0,1.0
8082,28.0,1.0,1.0
8083,28.0,1.0,1.0
8084,28.0,1.0,1.0
8085,28.0,1.0,1.0
8086,28.0,1.0,1.0
8087,28.0,1.0,1.0
8088,28.0,1.0,1.0
8089,27.0,1.0,1.0
8090,28.0,1.0,1.0
8091,28.0,1.0,1.0
8092,28.0,1.0,1.0
8093,27.0,1.0,1.0
8094,27.0,1.0,1.0
8095,28.0,1.0,1.0
8096,28.0,1.0,1.0
8097,28.0,1.0,1.0
8098,28.0,1.0,1.0
8099,27.0,1.0,1.0
8100,29.0,1.0,1.0
8101,28.0,1.0,1.0
8102,27.0,1.0,1.0
8103,29.0,1.0,1.0
8104,28.0,1.0,1.0
8105,28.0,1.0,1.0
8106,28.0,1.0,1.0
8107,28.0,1.0,1.0
8108,27.0,1.0,1.0
8109,28.0,1.0,1.0
8110,28.0,1.0,1.0
8111,29.0,1.0,1.0
8112,28.0,1.0,1.0
8113,28.0,1.0,1.0
8114,29.0,1.0,1.0
8115,28.0,1.0,1.0
8116,29.0,1.0,1.0
8117,28.0,1.0,1.0
8118,27.0,1.0,1.0
8119,28.0,1.0,1.0
8120,28.0,1.0,1.0
8121,29.0,1.0,1.0
8122,27.0,1.0,1.0
8123,27.0,1.0,1.0
8124,28.0,1.0,1.0
8125,27.0,1.0,1.0
8126,29.0,1.0,1.0
8127,28.0,1.0,1.0
8128,28.0,1.0,1.0
8129,29.0,1.0,1.0
8130,28.0,1.0,1.0
8131,29.0,1.0,1.0
8132,28.0,1.0,1.0
8133,28.0,1.0,1.0
8134,29.0,1.0,1.0
8135,29.0,1.0,1.0
8136,27.0,1.0,1.0
8137,28.0,1.0,1.0
8138,28.0,1.0,1.0
8139,28.0,1.0,1.0
8140,28.0,1.0,1.0
8141,28.0,1.0,1.0
8142,28.0,1.0,1.0
8143,28.0,1.0,1.0
8144,29.0,1.0,1.0
8145,27.0,1.0,1.0
8146,28.0,1.0,1.0
8147,28.0,1.0,1.0
8148,28.0,1.0,1.0
8149,29.0,1.0,1.0
8150,27.0,1.0,1.0
8151,28.0,1.0,1.0
8152,28.0,1.0,1.0
8153,28.0,1.0,1.0
8154,28.0,1.0,1.0
8155,28.0,1.0,1.0
8156,28.0,1.0,1.0
8157,28.0,1.0,1.0
8158,28.0,1.0,1.0
8159,28.0,1.0,1.0
8160,28.0,1.0,1.0
8161,27.0,1.0,1.0
8162,27.0,1.0,1.0
8163,28.0,1.0,1.0
8164,28.0,1.0,1.0
8165,28.0,1.0,1.0
8166,28.0,1.0,1.0
8167,28.0,1.0,1.0
8168,29.0,1.0,1.0
8169,29.0,1.0,1.0
8170,27.0,1.0,1.0
8171,28.0,1.0,1.0
8172,29.0,1.0,1.0
8173,28.0,1.0,1.0
8174,28.0,1.0,1.0
8175,28.0,1.0,1.0
8176,29.0,1.0,1.0
8177,28.0,1.0,1.0
8178,28.0,1.0,1.0
8179,28.0,1.0,1.0
8180,28.0,1.0,1.0
8181,27.0,1.0,1.0
8182,28.0,1.0,1.0
8183,28.0,1.0,1.0
8184,27.0,1.0,1.0
8185,29.0,1.0,1.0
8186,28.0,1.0,1.0
8187,28.0,1.0,1.0
8188,28.0,1.0,1.0
8189,27.0,1.0,1.0
8190,28.0,1.0,1.0
8191,28.0,1.0,1.0
8192,28.0,1.0,1.0
8193,28.0,1.0,1.0
8194,29.0,1.0,1.0
8195,28.0,1.0,1.0
8196,29.0,1.0,1.0
8197,28.0,1.0,1.0
8198,27.0,1.0,1.0
8199,29.0,1.0,1.0
8200,28.0,1.0,1.0
8201,28.0,1.0,1.0
8202,27.0,1.0,1.0
8203,28.0,1.0,1.0
8204,27.0,1.0,1.0
8205,29.0,1.0,1.0
8206,28.0,1.0,1.0
8207,28.0,1.0,1.0
8208,28.0,1.0,1.0
8209,28.0,1.0,1.0
8210,28.0,1.0,1.0
8211,28.0,1.0,1.0
8212,28.0,1.0,1.0
8213,28.0,1.0,1.0
8214,28.0,1.0,1.0
8215,29.0,1.0,1.0
8216,28.0,1.0,1.0
8217,28.0,1.0,1.0
8218,28.0,1.0,1.0
8219,29.0,1.0,1.0
8220,27.0,1.0,1.0
8221,28.0,1.0,1.0
8222,28.0,1.0,1.0
8223,28.0,1.0,1.0
8224,27.0,1.0,1.0
8225,28.0,1.0,1.0
8226,28.0,1.0,1.0
8227,28.0,1.0,1.0
8228,28.0,1.0,1.0
8229,28.0,1.0,1.0
8230,28.0,1.0,1.0
8231,27.0,1.0,1.0
8232,28.0,1.0,1.0
8233,29.0,1.0,1.0
8234,29.0,1.0,1.0
8235,28.0,1.0,1.0
8236,28.0,1.0,1.0
8237,29.0,1.0,1.0
8238,28.0,1.0,1.0
8239,28.0,1.0,1.0
8240,27.0,1.0,1.0
8241,27.0,1.0,1.0
8242,29.0,1.0,1.0
8243,27.0,1.0,1.0
8244,29.0,1.0,1.0
8245,28.0,1.0,1.0
8246,28.0,1.0,1.0
8247,29.0,1.0,1.0
8248,28.0,1.0,1.0
8249,28.0,1.0,1.0
8250,29.0,1.0,1.0
8251,28.0,1.0,1.0
8252,28.0,1.0,1.0
8253,28.0,1.0,1.0
8254,28.0,1.0,1.0
8255,28.0,1.0,1.0
8256,28.0,1.0,1.0
8257,28.0,1.0,1.0
8258,29.0,1.0,1.0
8259,27.0,1.0,1.0
8260,27.0,1.0,1.0
8261,29.0,1.0,1.0
8262,29.0,1.0,1.0
8263,29.0,1.0,1.0
8264,28.0,1.0,1.0
8265,28.0,1.0,1.0
8266,28.0,1.0,1.0
8267,28.0,1.0,1.0
8268,28.0,1.0,1.0
8269,27.0,1.0,1.0
8270,27.0,1.0,1.0
8271,28.0,1.0,1.0
8272,29.0,1.0,1.0
8273,28.0,1.0,1.0
8274,28.0,1.0,1.0
8275,28.0,1.0,1.0
8276,29.0,1.0,1.0
8277,29.0,1.0,1.0
8278,27.0,1.0,1.0
8279,28.0,1.0,1.0
8280,29.0,1.0,1.0
8281,28.0,1.0,1.0
8282,27.0,1.0,1.0
8283,28.0,1.0,1.0
8284,28.0,1.0,1.0
8285,28.0,1.0,1.0
8286,29.0,1.0,1.0
8287,28.0,1.0,1.0
8288,27.0,1.0,1.0
8289,27.0,1.0,1.0
8290,28.0,1.0,1.0
8291,28.0,1.0,1.0
8292,29.0,1.0,1.0
8293,27.0,1.0,1.0
8294,28.0,1.0,1.0
8295,29.0,1.0,1.0
8296,27.0,1.0,1.0
8297,27.0,1.0,1.0
8298,29.0,1.0,1.0
8299,28.0,1.0,1.0
8300,28.0,1.0,1.0
8301,28.0,1.0,1.0
8302,28.0,1.0,1.0
8303,28.0,1.0,1.0
8304,29.0,1.0,1.0
8305,28.0,1.0,1.0
8306,28.0,1.0,1.0
8307,29.0,1.0,1.0
8308,28.0,1.0,1.0
8309,28.0,1.0,1.0
8310,27.0,1.0,1.0
8311,28.0,1.0,1.0
8312,27.0,1.0,1.0
8313,28.0,1.0,1.0
8314,28.0,1.0,1.0
8315,28.0,1.0,1.0
8316,27.0,1.0,1.0
8317,28.0,1.0,1.0
8318,28.0,1.0,1.0
8319,29.0,1.0,1.0
8320,28.0,1.0,1.0
8321,29.0,1.0,1.0
8322,28.0,1.0,1.0
8323,28.0,1.0,1.0
8324,28.0,1.0,1.0
8325,28.0,1.0,1.0
8326,29.0,1.0,1.0
8327,29.0,1.0,1.0
8328,28.0,1.0,1.0
8329,29.0,1.0,1.0
8330,28.0,1.0,1.0
8331,28.0,1.0,1.0
8332,29.0,1.0,1.0
8333,28.0,1.0,1.0
8334,28.0,1.0,1.0
8335,29.0,1.0,1.0
8336,27.0,1.0,1.0
8337,28.0,1.0,1.0
8338,28.0,1.0,1.0
8339,27.0,1.0,1.0
8340,27.0,1.0,1.0
8341,28.0,1.0,1.0
8342,27.0,1.0,1.0
8343,29.0,1.0,1.0
8344,28.0,1.0,1.0
8345,29.0,1.0,1.0
8346,27.0,1.0,1.0
8347,27.0,1.0,1.0
8348,27.0,1.0,1.0
8349,28.0,1.0,1.0
8350,28.0,1.0,1.0
8351,29.0,1.0,1.0
8352,28.0,1.0,1.0
8353,28.0,1.0,1.0
8354,27.0,1.0,1.0
8355,28.0,1.0,1.0
8356,28.0,1.0,1.0
8357,28.0,1.0,1.0
8358,28.0,1.0,1.0
8359,29.0,1.0,1.0
8360,28.0,1.0,1.0
8361,28.0,1.0,1.0
8362,28.0,1.0,1.0
8363,28.0,1.0,1.0
8364,28.0,1.0,1.0
8365,28.0,1.0,1.0
8366,27.0,1.0,1.0
8367,28.0,1.0,1.0
8368,29.0,1.0,1.0
8369,27.0,1.0,1.0
8370,27.0,1.0,1.0
8371,28.0,1.0,1.0
8372,28.0,1.0,1.0
8373,27.0,1.0,1.0
8374,29.0,1.0,1.0
8375,28.0,1.0,1.0
8376,29.0,1.0,1.0
8377,28.0,1.0,1.0
8378,28.0,1.0,1.0
8379,29.0,1.0,1.0
8380,27.0,1.0,1.0
8381,28.0,1.0,1.0
8382,29.0,1.0,1.0
8383,28.0,1.0,1.0
8384,27.0,1.0,1.0
8385,28.0,1.0,1.0
8386,28.0,1.0,1.0
8387,27.0,1.0,1.0
8388,28.0,1.0,1.0
8389,28.0,1.0,1.0
8390,29.0,1.0,1.0
8391,28.0,1.0,1.0
8392,28.0,1.0,1.0
8393,28.0,1.0,1.0
8394,29.0,1.0,1.0
8395,28.0,1.0,1.0
8396,27.0,1.0,1.0
8397,28.0,1.0,1.0
8398,28.0,1.0,1.0
8399,29.0,1.0,1.0
8400,29.0,1.0,1.0
8401,28.0,1.0,1.0
8402,28.0,1.0,1.0
8403,28.0,1.0,1.0
8404,29.0,1.0,1.0
8405,28.0,1.0,1.0
8406,28.0,1.0,1.0
8407,28.0,1.0,1.0
8408,29.0,1.0,1.0
8409,27.0,1.0,1.0
8410,28.0,1.0,1.0
8411,28.0,1.0,1.0
8412,28.0,1.0,1.0
8413,28.0,1.0,1.0
8414,28.0,1.0,1.0
8415,28.0,1.0,1.0
8416,28.0,1.0,1.0
8417,28.0,1.0,1.0
8418,28.0,1.0,1.0
8419,28.0,1.0,1.0
8420,28.0,1.0,1.0
8421,29.0,1.0,1.0
8422,28.0,1.0,1.0
8423,28.0,1.0,1.0
8424,27.0,1.0,1.0
8425,27.0,1.0,1.0
8426,28.0,1.0,1.0
8427,28.0,1.0,1.0
8428,29.0,1.0,1.0
8429,27.0,1.0,1.0
8430,29.0,1.0,1.0
8431,28.0,1.0,1.0
8432,28.0,1.0,1.0
8433,28.0,1.0,1.0
8434,29.0,1.0,1.0
8435,29.0,1.0,1.0
8436,29.0,1.0,1.0
8437,28.0,1.0,1.0
8438,28.0,1.0,1.0
8439,28.0,1.0,1.0
8440,29.0,1.0,1.0
8441,28.0,1.0,1.0
8442,29.0,1.0,1.0
8443,28.0,1.0,1.0
8444,29.0,1.0,1.0
8445,28.0,1.0,1.0
8446,28.0,1.0,1.0
8447,27.0,1.0,1.0
8448,27.0,1.0,1.0
8449,27.0,1.0,1.0
8450,28.0,1.0,1.0
8451,28.0,1.0,1.0
8452,28.0,1.0,1.0
8453,27.0,1.0,1.0
8454,28.0,1.0,1.0
8455,28.0,1.0,1.0
8456,28.0,1.0,1.0
8457,29.0,1.0,1.0
8458,28.0,1.0,1.0
8459,29.0,1.0,1.0
8460,29.0,1.0,1.0
8461,28.0,1.0,1.0
8462,27.0,1.0,1.0
8463,27.0,1.0,1.0
8464,28.0,1.0,1.0
8465,28.0,1.0,1.0
8466,29.0,1.0,1.0
8467,29.0,1.0,1.0
8468,28.0,1.0,1.0
8469,28.0,1.0,1.0
8470,27.0,1.0,1.0
8471,27.0,1.0,1.0
8472,28.0,1.0,1.0
8473,28.0,1.0,1.0
8474,27.0,1.0,1.0
8475,28.0,1.0,1.0
8476,28.0,1.0,1.0
8477,28.0,1.0,1.0
8478,28.0,1.0,1.0
8479,29.0,1.0,1.0
8480,28.0,1.0,1.0
8481,28.0,1.0,1.0
8482,27.0,1.0,1.0
8483,27.0,1.0,1.0
8484,28.0,1.0,1.0
8485,27.0,1.0,1.0
8486,27.0,1.0,1.0
8487,27.0,1.0,1.0
8488,29.0,1.0,1.0
8489,28.0,1.0,1.0
8490,28.0,1.0,1.0
8491,28.0,1.0,1.0
8492,27.0,1.0,1.0
8493,29.0,1.0,1.0
8494,29.0,1.0,1.0
8495,28.0,1.0,1.0
8496,27.0,1.0,1.0
8497,29.0,1.0,1.0
8498,28.0,1.0,1.0
8499,28.0,1.0,1.0
8500,28.0,1.0,1.0
8501,28.0,1.0,2.0
8502,29.0,1.0,2.0
8503,28.0,1.0,2.0
8504,28.0,1.0,2.0
8505,29.0,1.0,2.0
8506,27.0,1.0,2.0
8507,28.0,1.0,2.0
8508,27.0,1.0,2.0
8509,28.0,1.0,2.0
8510,28.0,1.0,2.0
8511,28.0,1.0,2.0
8512,29.0,1.0,2.0
8513,28.0,1.0,2.0
8514,27.0,1.0,2.0
8515,28.0,1.0,2.0
8516,28.0,1.0,2.0
8517,28.0,1.0,2.0
8518,28.0,1.0,2.0
8519,29.0,1.0,2.0
8520,28.0,1.0,2.0
8521,28.0,1.0,2.0
8522,28.0,1.0,2.0
8523,28.0,1.0,2.0
8524,27.0,1.0,2.0
8525,28.0,1.0,2.0
8526,27.0,1.0,2.0
8527,29.0,1.0,2.0
8528,28.0,1.0,2.0
8529,28.0,1.0,2.0
8530,28.0,1.0,2.0
8531,27.0,1.0,2.0
8532,27.0,1.0,2.0
8533,28.0,1.0,2.0
8534,27.0,1.0,2.0
8535,29.0,1.0,2.0
8536,29.0,1.0,2.0
8537,29.0,1.0,2.0
8538,28.0,1.0,2.0
8539,27.0,1.0,2.0
8540,28.0,1.0,2.0
8541,28.0,1.0,2.0
8542,29.0,1.0,2.0
8543,28.0,1.0,2.0
8544,29.0,1.0,2.0
8545,28.0,1.0,2.0
8546,29.0,1.0,2.0
8547,28.0,1.0,2.0
8548,29.0,1.0,2.0
8549,28.0,1.0,2.0
8550,29.0,1.0,2.0
8551,29.0,1.0,2.0
8552,27.0,1.0,2.0
8553,28.0,1.0,2.0
8554,29.0,1.0,3.0
8555,29.0,1.0,3.0
8556,28.0,1.0,3.0
8557,29.0,1.0,3.0
8558,29.0,1.0,3.0
8559,28.0,1.0,3.0
8560,28.0,1.0,3.0
8561,28.0,1.0,3.0
8562,28.0,1.0,3.0
8563,28.0,1.0,3.0
8564,28.0,1.0,3.0
8565,28.0,1.0,3.0
8566,28.0,1.0,4.0
8567,28.0,1.0,4.0
8568,27.0,1.0,4.0
8569,29.0,1.0,4.0
8570,28.0,1.0,4.0
8571,28.0,1.0,4.0
8572,28.0,1.0,4.0
8573,28.0,1.0,4.0
8574,29.0,1.0,4.0
8575,28.0,1.0,4.0
8576,29.0,1.0,5.0
8577,29.0,1.0,5.0
8578,27.0,1.0,5.0
8579,29.0,1.0,5.0
8580,29.0,1.0,5.0
8581,28.0,1.0,5.0
8582,27.0,1.0,5.0
8583,29.0,1.0,5.0
8584,27.0,1.0,5.0
8585,29.0,1.0,5.0
8586,28.0,1.0,5.0
8587,27.0,1.0,5.0
8588,28.0,2.0,1.0
8589,28.0,2.0,1.0
8590,28.0,2.0,1.0
8591,28.0,2.0,1.0
8592,28.0,2.0,1.0
8593,27.0,2.0,1.0
8594,28.0,2.0,1.0
8595,27.0,2.0,1.0
8596,28.0,2.0,1.0
8597,28.0,2.0,1.0
8598,28.0,2.0,1.0
8599,28.0,2.0,1.0
8600,29.0,2.0,1.0
8601,29.0,2.0,1.0
8602,28.0,2.0,1.0
8603,27.0,2.0,1.0
8604,27.0,2.0,1.0
8605,29.0,2.0,1.0
8606,28.0,2.0,1.0
8607,28.0,2.0,1.0
8608,28.0,2.0,1.0
8609,28.0,2.0,1.0
8610,28.0,2.0,1.0
8611,28.0,2.0,1.0
8612,28.0,2.0,1.0
8613,28.0,2.0,1.0
8614,29.0,2.0,1.0
8615,29.0,2.0,1.0
8616,28.0,2.0,1.0
8617,28.0,2.0,1.0
8618,29.0,2.0,1.0
8619,28.0,2.0,1.0
8620,29.0,2.0,1.0
8621,29.0,2.0,1.0
8622,28.0,2.0,1.0
8623,27.0,2.0,1.0
8624,28.0,2.0,1.0
8625,27.0,2.0,1.0
8626,29.0,2.0,1.0
8627,27.0,2.0,1.0
8628,28.0,2.0,1.0
8629,28.0,2.0,1.0
8630,29.0,2.0,1.0
8631,29.0,2.0,1.0
8632,27.0,2.0,1.0
8633,28.0,2.0,1.0
8634,29.0,2.0,1.0
8635,28.0,2.0,1.0
8636,29.0,2.0,1.0
8637,28.0,2.0,1.0
8638,27.0,2.0,1.0
8639,27.0,2.0,1.0
8640,28.0,2.0,1.0
8641,28.0,2.0,1.0
8642,28.0,2.0,1.0
8643,28.0,2.0,1.0
8644,27.0,2.0,1.0
8645,29.0,2.0,1.0
8646,29.0,2.0,1.0
8647,28.0,2.0,1.0
8648,28.0,2.0,1.0
8649,27.0,2.0,1.0
8650,28.0,2.0,1.0
8651,28.0,2.0,1.0
8652,28.0,2.0,1.0
8653,28.0,2.0,1.0
8654,28.0,2.0,1.0
8655,28.0,2.0,1.0
8656,28.0,2.0,1.0
8657,29.0,2.0,1.0
8658,27.0,2.0,1.0
8659,28.0,2.0,1.0
8660,29.0,2.0,1.0
8661,28.0,2.0,1.0
8662,27.0,2.0,1.0
8663,28.0,2.0,1.0
8664,28.0,2.0,1.0
8665,28.0,2.0,1.0
8666,28.0,2.0,1.0
8667,29.0,2.0,1.0
8668,27.0,2.0,1.0
8669,28.0,2.0,1.0
8670,27.0,2.0,1.0
8671,28.0,2.0,1.0
8672,28.0,2.0,1.0
8673,28.0,2.0,1.0
8674,27.0,2.0,1.0
8675,27.0,2.0,1.0
8676,27.0,2.0,1.0
8677,29.0,2.0,1.0
8678,27.0,2.0,1.0
8679,27.0,2.0,1.0
8680,29.0,2.0,1.0
8681,28.0,2.0,1.0
8682,29.0,2.0,1.0
8683,28.0,2.0,1.0
8684,28.0,2.0,1.0
8685,28.0,2.0,1.0
8686,29.0,2.0,1.0
8687,27.0,2.0,1.0
8688,28.0,2.0,1.0
8689,28.0,2.0,1.0
8690,27.0,2.0,1.0
8691,29.0,2.0,1.0
8692,28.0,2.0,1.0
8693,28.0,2.0,1.0
8694,28.0,2.0,1.0
8695,28.0,2.0,1.0
8696,28.0,2.0,1.0
8697,29.0,2.0,1.0
8698,29.0,2.0,1.0
8699,27.0,2.0,1.0
8700,28.0,2.0,1.0
8701,28.0,2.0,1.0
8702,28.0,2.0,1.0
8703,29.0,2.0,1.0
8704,28.0,2.0,1.0
8705,29.0,2.0,1.0
8706,27.0,2.0,1.0
8707,27.0,2.0,1.0
8708,29.0,2.0,1.0
8709,28.0,2.0,1.0
8710,28.0,2.0,1.0
8711,28.0,2.0,1.0
8712,28.0,2.0,1.0
8713,27.0,2.0,1.0
8714,28.0,2.0,1.0
8715,28.0,2.0,1.0
8716,28.0,2.0,1.0
8717,29.0,2.0,1.0
8718,28.0,2.0,1.0
8719,28.0,2.0,1.0
8720,27.0,2.0,1.0
8721,28.0,2.0,1.0
8722,29.0,2.0,1.0
8723,28.0,2.0,1.0
8724,28.0,2.0,1.0
8725,29.0,2.0,1.0
8726,28.0,2.0,1.0
8727,28.0,2.0,1.0
8728,28.0,2.0,1.0
8729,29.0,2.0,1.0
8730,27.0,2.0,1.0
8731,28.0,2.0,1.0
8732,29.0,2.0,1.0
8733,28.0,2.0,1.0
8734,29.0,2.0,1.0
8735,29.0,2.0,1.0
8736,29.0,2.0,1.0
8737,28.0,2.0,1.0
8738,27.0,2.0,1.0
8739,28.0,2.0,1.0
8740,28.0,2.0,1.0
8741,28.0,2.0,1.0
8742,28.0,2.0,1.0
8743,29.0,2.0,1.0
8744,28.0,2.0,1.0
8745,27.0,2.0,1.0
8746,28.0,2.0,1.0
8747,28.0,2.0,1.0
8748,28.0,2.0,1.0
8749,28.0,2.0,1.0
8750,27.0,2.0,1.0
8751,28.0,2.0,1.0
8752,28.0,2.0,1.0
8753,28.0,2.0,1.0
8754,28.0,2.0,1.0
8755,27.0,2.0,1.0
8756,28.0,2.0,1.0
8757,29.0,2.0,1.0
8758,27.0,2.0,1.0
8759,29.0,2.0,1.0
8760,28.0,2.0,1.0
8761,29.0,2.0,1.0
8762,28.0,2.0,1.0
8763,28.0,2.0,1.0
8764,28.0,2.0,1.0
8765,28.0,2.0,1.0
8766,27.0,2.0,1.0
8767,29.0,2.0,1.0
8768,28.0,2.0,1.0
8769,28.0,2.0,1.0
8770,27.0,2.0,1.0
8771,29.0,2.0,1.0
8772,27.0,2.0,1.0
8773,28.0,2.0,1.0
8774,28.0,2.0,1.0
8775,28.0,2.0,1.0
8776,28.0,2.0,1.0
8777,27.0,2.0,1.0
8778,28.0,2.0,1.0
8779,28.0,2.0,1.0
8780,28.0,2.0,1.0
8781,28.0,2.0,1.0
8782,29.0,2.0,1.0
8783,27.0,2.0,1.0
8784,27.0,2.0,1.0
8785,28.0,2.0,1.0
8786,29.0,2.0,1.0
8787,28.0,2.0,1.0
8788,28.0,2.0,1.0
